dataset,scenario_key,repetition,model,candidate,candidate_index,params_json,status,fit_seconds,threshold,validation_n_samples,validation_n_benign,validation_n_phishing,validation_threshold,validation_accuracy,validation_balanced_accuracy,validation_precision,validation_recall,validation_macro_f1,validation_roc_auc,validation_pr_auc,validation_fpr,validation_tn,validation_fp,validation_fn,validation_tp
phiusiil,s3,r03,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,8.00295170000004,0.8,35675,20127,15548,0.8,0.9903573931324456,0.9896325253216808,0.9938287644536832,0.9839850784666838,0.9901846297364196,0.999399890576496,0.9993668415966024,0.0047200278233219,20032,95,249,15299
phiusiil,s3,r03,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",ok,7.945840900000121,0.74,35675,20127,15548,0.74,0.9929922915206728,0.992735900635288,0.9931656995486784,0.9907383586313352,0.992872919247226,0.9995417780525616,0.9995632180438851,0.0052665573607591,20021,106,144,15404
phiusiil,s3,r04,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,11.284486900000047,0.77,35674,20127,15547,0.77,0.98410607164882,0.9844507845369082,0.9766450299096348,0.9871357818228598,0.9838590740772996,0.9933831870842637,0.9956854154213552,0.0182342127490435,19760,367,200,15347
phiusiil,s3,r04,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,16.443860600000107,0.81,35674,20127,15547,0.81,0.9886471940348712,0.9887167330060408,0.9847611730055064,0.9892583778220878,0.9884628817863872,0.9948440175836036,0.9966540262084872,0.0118249118100064,19889,238,167,15380
phiusiil,s3,r04,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,14.669174899999916,0.86,35674,20127,15547,0.86,0.9876100241071928,0.9876731586994784,0.9834837718455924,0.988164919277031,0.9874091453704736,0.9951067890695716,0.996738053200516,0.0128186018780742,19869,258,184,15363
phiusiil,s3,r04,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,33.44191879999994,0.85,35674,20127,15547,0.85,0.9906094074115602,0.9902507784004068,0.9909630777175316,0.9874573872772884,0.9904481637205612,0.9989710015614522,0.9988363850424712,0.0069558304764743,19987,140,195,15352
phiusiil,s3,r04,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,22.933139299999997,0.79,35674,20127,15547,0.79,0.9919549251555756,0.9921018529187924,0.9883512544802868,0.9932462854570012,0.9918246667546188,0.9992197660249452,0.9990712574155236,0.0090425796194167,19945,182,105,15442
phiusiil,s3,r04,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,35.42411799999991,0.84,35674,20127,15547,0.84,0.989179794808544,0.9889691869761382,0.9878370551515542,0.9873287450955168,0.9889978154507906,0.9987074838651836,0.9983372403164892,0.0093903711432404,19938,189,197,15350
phiusiil,s3,r04,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,16.625333700000056,0.86,35674,20127,15547,0.86,0.989460111005214,0.9883467325379576,0.9960761232097312,0.9796745352801184,0.989262795972404,0.9983185676850244,0.9984594920600542,0.0029810702042033,20067,60,316,15231
phiusiil,s3,r04,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,13.448215899999925,0.85,35674,20127,15547,0.85,0.9923473678309132,0.9916153589561242,0.9964894031985436,0.9859136810960314,0.9922095416159622,0.9993133059628508,0.9993440582841516,0.0026829631837829,20073,54,219,15328
phiusiil,s3,r04,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",ok,13.901441299999988,0.9,35674,20127,15547,0.9,0.9950664349386108,0.9945300196393284,0.9983142060558906,0.9903518363671449,0.9949791358968052,0.9994583791521638,0.9995257254082508,0.0012917970884881,20101,26,150,15397
phiusiil,s3,r05,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,9.91251289999991,0.91,35674,20127,15547,0.91,0.9830128384818074,0.9820548694410164,0.986265703313155,0.974593169100148,0.9827043949631508,0.994104342615106,0.9960060569774908,0.0104834302181149,19916,211,395,15152
phiusiil,s3,r05,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,21.39178349999997,0.86,35674,20127,15547,0.86,0.9886471940348712,0.988548412249994,0.9861931672232211,0.9877789927317168,0.9884590393189006,0.9950182696729184,0.996739868327655,0.0106821682317285,19912,215,190,15357
phiusiil,s3,r05,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,17.304108699999915,0.82,35674,20127,15547,0.82,0.9878903403038628,0.9881777214974358,0.9819526815891844,0.9904161574580304,0.9876992820692528,0.9957462193926226,0.9970380122517872,0.0140607144631589,19844,283,149,15398
phiusiil,s3,r05,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,22.12895069999968,0.84,35674,20127,15547,0.84,0.9891517631888772,0.9889589813119188,0.9876479670612456,0.9874573872772884,0.9889697165046536,0.9990959814005916,0.998858291856299,0.0095394246534505,19935,192,195,15352
phiusiil,s3,r05,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,33.64085979999982,0.81,35674,20127,15547,0.81,0.9923193362112462,0.9923808924284674,0.989550612218732,0.9928603589116872,0.9921935706733268,0.9991106515435694,0.9988358206403796,0.0080985740547523,19964,163,111,15436
phiusiil,s3,r05,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,23.82205189999968,0.84,35674,20127,15547,0.84,0.9895442058642148,0.9892774996607778,0.988790104367994,0.9872001029137454,0.9893670276427218,0.9989078261510496,0.9986138435217822,0.0086451035921895,19953,174,199,15348
phiusiil,s3,r05,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,10.497597300000052,0.83,35674,20127,15547,0.83,0.9894320793855468,0.988373118342444,0.9955572977917156,0.9801247829163182,0.9892354877649772,0.9983147902949798,0.998446681533476,0.0033785462314304,20059,68,309,15238
phiusiil,s3,r05,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,8.12043790000007,0.82,35674,20127,15547,0.82,0.992711778886584,0.9920041728719168,0.9967505036719309,0.9864925709140028,0.9925807972824257,0.9992359589482582,0.9992661760841908,0.0024842251701694,20077,50,210,15337
phiusiil,s3,r05,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",ok,6.453941700000087,0.8,35674,20127,15547,0.8,0.9947861187419408,0.994449917878358,0.9961883842625492,0.991831221457516,0.9946960808078606,0.9992516517349026,0.9993841762659622,0.0029313857007999,20068,59,127,15420
phiusiil,s3,r06,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,9.419363900000008,0.93,35674,20127,15547,0.93,0.9847227672814935,0.9840532541817362,0.9860049241933394,0.9788383610986042,0.9844537229190152,0.9904722063203796,0.9937557397693256,0.0107318527351319,19911,216,329,15218
phiusiil,s3,r06,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,12.050156199999948,0.95,35674,20127,15547,0.95,0.9877782138251948,0.9870171998981614,0.990776226047418,0.9810895992796038,0.987559321813846,0.993153996659707,0.9954880540575516,0.0070551994832811,19985,142,294,15253
phiusiil,s3,r06,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,14.965851099999782,0.94,35674,20127,15547,0.94,0.9870213600941864,0.9866391908518618,0.986517868662108,0.9836624429150318,0.9867994838680704,0.9941890494683387,0.9959812973728678,0.0103840612113081,19918,209,254,15293
phiusiil,s3,r06,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,32.69418810000025,0.85,35674,20127,15547,0.85,0.9878062454448618,0.9872908641370624,0.98868192989264,0.9832765163697176,0.9875941028600056,0.9983626803783242,0.9979407313061616,0.0086947880955929,19952,175,260,15287
phiusiil,s3,r06,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,19.512190699999792,0.79,35674,20127,15547,0.79,0.9903851544542244,0.9904179550738512,0.9873076923076924,0.9906734418215732,0.9902277887020616,0.998987897552286,0.9988231888175412,0.0098375316738709,19929,198,145,15402
phiusiil,s3,r06,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,21.069087200000013,0.85,35674,20127,15547,0.85,0.9882547513595336,0.9879664353264536,0.9873083365545676,0.9857207178233744,0.9880557227407518,0.9984193220544236,0.9980051438057064,0.0097878471704675,19930,197,222,15325
phiusiil,s3,r06,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,7.163100499999928,0.83,35674,20127,15547,0.83,0.9897404272018836,0.9886537014049036,0.9962084068771656,0.980189104007204,0.989548845101584,0.9987543433154572,0.9987841218230664,0.0028817011973965,20069,58,308,15239
phiusiil,s3,r06,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,6.709550599999602,0.77,35674,20127,15547,0.77,0.9906094074115602,0.9900239112944312,0.9929358392741412,0.9854634334598316,0.990443744512728,0.9992996680508244,0.9993039432292592,0.0054156108709693,20018,109,226,15321
phiusiil,s3,r06,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542591267000716, ""subsample"": 0.9}",ok,6.393312599999717,0.71,35674,20127,15547,0.71,0.9943376128272692,0.994242717488401,0.993503569820544,0.993503569820544,0.994242717488401,0.9994813103385128,0.9995550355359868,0.0050181348437422,20026,101,101,15446
phiusiil,s3,r07,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,9.477600400000028,0.95,35675,20127,15548,0.95,0.9825087596355992,0.9811256550873652,0.989311475409836,0.9703498842294828,0.9821756468315658,0.9938855018765648,0.9958381190357344,0.0080985740547523,19964,163,461,15087
phiusiil,s3,r07,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,11.601751799999874,0.86,35675,20127,15548,0.86,0.987750525578136,0.9877099558528836,0.984544346822292,0.987393877025984,0.9875494197485618,0.9949278378923626,0.9965874933154568,0.0119739653202166,19886,241,196,15352
phiusiil,s3,r07,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,8.383699699999852,0.87,35675,20127,15548,0.87,0.9868815697266994,0.9869764271764954,0.982282205449661,0.9877154617957292,0.9866701378167824,0.9955734360543504,0.996885869562194,0.0137626074427386,19850,277,191,15357
phiusiil,s3,r07,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,20.21345499999961,0.86,35675,20127,15548,0.86,0.990385423966363,0.9899646490348416,0.9912127673321705,0.9866863905325444,0.9902192550155292,0.998984698387263,0.9987582002593388,0.0067570924628608,19991,136,207,15341
phiusiil,s3,r07,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,21.758345700000064,0.85,35675,20127,15548,0.85,0.9918990889978976,0.991679258115648,0.9914331723027376,0.9899665551839464,0.9917620049911804,0.9992465182724636,0.999050378018087,0.0066080389526506,19994,133,156,15392
phiusiil,s3,r07,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,22.376022399999783,0.85,35675,20127,15548,0.85,0.9893482831114224,0.989001588370242,0.9892271964907754,0.98630048880885,0.9891661971605872,0.9987646460156804,0.9983107667419556,0.0082973120683658,19960,167,213,15335
phiusiil,s3,r07,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,7.043303500000093,0.82,35675,20127,15548,0.82,0.9891800981079188,0.9884794073711172,0.9920810073997144,0.983020324157448,0.9889872407636838,0.9982579506805312,0.9984268689887014,0.0060615094152133,20005,122,264,15284
phiusiil,s3,r07,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,6.66261059999988,0.87,35675,20127,15548,0.87,0.9917309039943938,0.99076200095179,0.9977808237060244,0.9832132750192952,0.9915780588051282,0.999107422114492,0.9991565810702252,0.0016892731157152,20093,34,261,15287
phiusiil,s3,r07,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",ok,7.0203803999997945,0.88,35675,20127,15548,0.88,0.9951226348983884,0.994660492890981,0.9977337477337478,0.9910599434010804,0.9950371175270948,0.9994988569432572,0.9995575591969016,0.0017389576191185,20092,35,139,15409
phiusiil,s3,r08,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,7.429108000000269,0.95,35675,20127,15548,0.95,0.9844428871758936,0.983695768811704,0.9863120337333766,0.9778749678415232,0.984166667292415,0.990845535979026,0.9939106545408014,0.0104834302181149,19916,211,344,15204
phiusiil,s3,r08,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,8.531355600000097,0.92,35675,20127,15548,0.92,0.9867974772249476,0.9863166023995634,0.9870775990178976,0.9825701054798044,0.9865692977035398,0.992945223927878,0.995402843795064,0.0099369006806776,19927,200,271,15277
phiusiil,s3,r08,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,10.02795789999982,0.95,35675,20127,15548,0.95,0.986937631394534,0.9864115487569804,0.9876487325400932,0.9823128376640082,0.9867105881267432,0.994190071908828,0.9960098324040704,0.0094897401500472,19936,191,275,15273
phiusiil,s3,r08,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,22.810175000000072,0.86,35675,20127,15548,0.86,0.9886475122634898,0.9881610453195148,0.989526087799832,0.9843709801903782,0.9884504474765896,0.9986746064343746,0.9983416034635464,0.0080488895513489,19965,162,243,15305
phiusiil,s3,r08,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,28.387494999999944,0.79,35675,20127,15548,0.79,0.9903013314646112,0.9903510444719252,0.9870562604126618,0.9907383586313352,0.9901430301658614,0.9991127251395368,0.9989020933385204,0.0100362696874844,19925,202,144,15404
phiusiil,s3,r08,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,28.076658899999984,0.88,35675,20127,15548,0.88,0.9885073580939032,0.988000252934642,0.989522700814901,0.9840493954206329,0.9883074246204904,0.9987092670316324,0.9983841816071416,0.0080488895513489,19965,162,248,15300
phiusiil,s3,r08,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,11.56363859999965,0.84,35675,20127,15548,0.84,0.989208128941836,0.9881384383591773,0.9953609931394968,0.9798044764599948,0.9890072978688536,0.9989473407408108,0.9989049244404604,0.0035275997416405,20056,71,314,15234
phiusiil,s3,r08,xgb,xgb_d6_lr005,1,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 6, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,9.801597599999695,0.9,35675,20127,15548,0.9,0.9911702873160476,0.9901627287639364,0.9973878403970484,0.9823128376640082,0.9910065258571502,0.9993914559066522,0.99934675989546,0.0019873801361355,20087,40,275,15273
phiusiil,s3,r08,xgb,xgb_d6_lr01_balanced,2,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.3542785150825352, ""subsample"": 0.9}",ok,9.039621200000056,0.67,35675,20127,15548,0.67,0.9927680448493342,0.9927639656051324,0.9906931964056482,0.992732184203756,0.9926486210858954,0.9995317679736504,0.9995181507911152,0.0072042529934913,19982,145,113,15435
phiusiil,s3,r09,lr,lr_c01,0,"{""C"": 0.1, ""class_weight"": null}",ok,10.471748699999807,0.95,35674,20128,15546,0.95,0.9836015024948142,0.9827516923977806,0.9860939632204822,0.976135340280458,0.9833069204555418,0.9903302176887424,0.993647617396815,0.0106319554848966,19914,214,371,15175
phiusiil,s3,r09,lr,lr_c1,1,"{""C"": 1.0, ""class_weight"": null}",ok,13.871201999999812,0.95,35674,20128,15546,0.95,0.9864607277008466,0.985768701563052,0.98845580128413,0.980380805351859,0.9862206327426356,0.9932054064715272,0.9954629510365932,0.0088434022257551,19950,178,305,15241
phiusiil,s3,r09,lr,lr_c1_balanced,2,"{""C"": 1.0, ""class_weight"": ""balanced""}",ok,12.075080699999944,0.95,35674,20128,15546,0.95,0.9864326960811796,0.9859708300429292,0.9864358609998708,0.9823748874308504,0.9861986088857786,0.993854286573392,0.9957949844751356,0.010433227344992,19918,210,274,15272
phiusiil,s3,r09,rf,rf_depth16_leaf1,0,"{""class_weight"": null, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",ok,30.08512950000022,0.84,35674,20128,15546,0.84,0.987469866008858,0.9871608467674884,0.986468200270636,0.9847549208799692,0.9872571618570224,0.99821931961447,0.9975312896668148,0.010433227344992,19918,210,237,15309
phiusiil,s3,r09,rf,rf_depth24_leaf2,1,"{""class_weight"": null, ""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""n_estimators"": 200}",ok,35.29390719999992,0.79,35674,20128,15546,0.79,0.9896002691035488,0.989824853345638,0.984669434685404,0.9915733950855524,0.989434158144183,0.9989417704179422,0.9986490611176452,0.0119236883942766,19888,240,131,15415
phiusiil,s3,r09,rf,rf_unlimited_leaf5_balanced,2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",ok,43.96654919999992,0.81,35674,20128,15546,0.81,0.987441834389191,0.9877144118884476,0.9815027426967724,0.9898366139199796,0.9872433376083208,0.9982784724271804,0.9976703386611404,0.0144077901430842,19838,290,158,15388
phiusiil,s3,r09,xgb,xgb_d4_lr005,0,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""reg_lambda"": 1.0, ""scale_pos_weight"": 1.0, ""subsample"": 0.9}",ok,8.016397999999754,0.84,35674,20128,15546,0.84,0.9886191624152044,0.987615565539431,0.9939963456016706,0.979801878296668,0.9884089663666578,0.9989111545749556,0.9988424656781988,0.004570747217806,20036,92,314,15232
