source_dataset,target_dataset,repetition,model,cohort,comparison,metric,delta
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,macro_f1,0.0001336132021655667
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.022970030467477524
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.0011251384415979782
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,recall,0.0009456264775414835
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,0.00047281323877074177
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,macro_f1,6.68012228871584e-05
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.0021478283996534953
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,pr_auc,5.301450384154194e-05
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,recall,0.00047281323877068626
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r07,xgb,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,0.00023640661938534313
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_single_minus_f_all,macro_f1,4.4485708439068183e-05
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_single_minus_f_all,roc_auc,0.03072735891693064
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_single_minus_f_all,pr_auc,0.0023413142329965497
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_single_minus_f_all,recall,0.00030105368790778186
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_single_minus_f_all,balanced_accuracy,0.00015052684395389093
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_all,macro_f1,0.00014826692649214102
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_all,roc_auc,0.02091752985752586
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_all,pr_auc,0.0017138440336782745
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_all,recall,0.0010035122930256435
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_all,balanced_accuracy,0.0005017561465128217
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_single,macro_f1,0.00010378121805307283
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_single,roc_auc,-0.009809829059404779
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_single,pr_auc,-0.0006274701993182752
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_single,recall,0.0007024586051178616
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r07,xgb,unfiltered,f_stable_minus_f_single,balanced_accuracy,0.0003512293025589308
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_single_minus_f_all,macro_f1,-0.01931262303259476
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.01003406772749893
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.0037024528839910698
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_single_minus_f_all,recall,0.00011602274045707794
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_single_minus_f_all,fpr,0.018657277842977882
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,-0.009270627551260402
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.02203145273248444
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.01681552725377189
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.006210267068931352
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_all,recall,0.0005801137022856118
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_all,fpr,0.021305407601336035
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.010362646949525267
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-0.00271882969988968
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.006781459526272959
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.0025078141849402824
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_single,recall,0.0004640909618285338
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_single,fpr,0.002648129758358153
phiusiil,iscx_url2016_binary,r08,lr,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.0010920193982648652
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_single_minus_f_all,macro_f1,-0.018342865245541934
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_single_minus_f_all,roc_auc,-0.010062322544077462
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_single_minus_f_all,pr_auc,-0.0037244520986075003
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_single_minus_f_all,recall,-0.0004014049172101908
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_single_minus_f_all,fpr,0.017525015546384748
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_single_minus_f_all,balanced_accuracy,-0.00896321023179747
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_all,macro_f1,-0.020914096924530695
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_all,roc_auc,-0.016379389596869687
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_all,pr_auc,-0.006118351002385947
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_all,recall,0.0
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_all,fpr,0.02001243710780709
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.0100062185539036
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_single,macro_f1,-0.0025712316789887613
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_single,roc_auc,-0.006317067052792225
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_single,pr_auc,-0.0023938989037784464
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_single,recall,0.0004014049172101908
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_single,fpr,0.0024874215614223427
phiusiil,iscx_url2016_binary,r08,lr,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.0010430083221061315
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_single_minus_f_all,macro_f1,0.0
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_single_minus_f_all,roc_auc,0.035526148464089746
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.010875492374513934
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_single_minus_f_all,recall,-1.1102230246251565e-16
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,5.551115123125783e-17
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_all,macro_f1,0.0
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.03800629820077406
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.011650321228338978
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_all,recall,-1.1102230246251565e-16
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,5.551115123125783e-17
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_single,macro_f1,0.0
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_single,roc_auc,0.0024801497366843117
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_single,pr_auc,0.0007748288538250436
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_single,recall,0.0
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r08,rf,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,0.0
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_single_minus_f_all,macro_f1,2.7755575615628914e-17
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_single_minus_f_all,roc_auc,0.032873378380099405
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_single_minus_f_all,pr_auc,0.010612570036991703
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_single_minus_f_all,recall,0.0
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_single_minus_f_all,balanced_accuracy,0.0
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_all,macro_f1,-1.4829105804220477e-05
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_all,roc_auc,0.03491703550475733
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_all,pr_auc,0.011289107059317377
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_all,recall,-0.00010035122930251994
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_all,balanced_accuracy,-5.017561465125997e-05
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_single,macro_f1,-1.4829105804248233e-05
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_single,roc_auc,0.002043657124657927
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_single,pr_auc,0.0006765370223256739
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_single,recall,-0.00010035122930251994
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r08,rf,unfiltered,f_stable_minus_f_single,balanced_accuracy,-5.017561465125997e-05
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_single_minus_f_all,macro_f1,5.551115123125783e-17
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.0032486053101922763
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.00016188134030127588
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_single_minus_f_all,recall,1.1102230246251565e-16
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,5.551115123125783e-17
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-4.929584836443901e-05
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.021353978223763018
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.0011923510884725291
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_all,recall,-0.00034806822137134485
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.00017403411068567243
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-4.929584836449452e-05
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.01810537291357074
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.001354232428773805
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_single,recall,-0.0003480682213714559
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r08,xgb,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.00017403411068572794
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_single_minus_f_all,macro_f1,-1.4823743770764342e-05
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_single_minus_f_all,roc_auc,-0.02227478888529999
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_single_minus_f_all,pr_auc,0.0001167912023119777
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_single_minus_f_all,recall,-0.00010035122930274198
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_single_minus_f_all,balanced_accuracy,-5.017561465125997e-05
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_all,macro_f1,-5.9298191634221675e-05
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_all,roc_auc,-0.03442945214690443
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_all,pr_auc,-0.001009320005102038
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_all,recall,-0.0004014049172104128
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.0002007024586050954
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_single,macro_f1,-4.4474447863457334e-05
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_single,roc_auc,-0.012154663261604443
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_single,pr_auc,-0.0011261112074140156
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_single,recall,-0.00030105368790767084
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r08,xgb,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.00015052684395383542
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_single_minus_f_all,macro_f1,-0.009298648065715703
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_single_minus_f_all,roc_auc,-0.012716547554474933
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_single_minus_f_all,pr_auc,-0.004876055379114952
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_single_minus_f_all,recall,0.0008174705126708925
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_single_minus_f_all,fpr,0.009168741271479708
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,-0.004175635379404463
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_all,macro_f1,-0.028366761675471808
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_all,roc_auc,-0.02874215842068406
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_all,pr_auc,-0.010694113439520037
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_all,recall,0.0008174705126708925
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_all,fpr,0.027324063391827025
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,-0.013253296439578066
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-0.019068113609756104
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.016025610866209128
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.005818058060405085
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_single,recall,0.0
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_single,fpr,0.018155322120347317
phiusiil,iscx_url2016_binary,r09,lr,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-0.009077661060173603
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_single_minus_f_all,macro_f1,-0.008746631646172981
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_single_minus_f_all,roc_auc,-0.012273982456036614
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_single_minus_f_all,pr_auc,-0.0047158085921854
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_single_minus_f_all,recall,0.0006021073758152307
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_single_minus_f_all,fpr,0.00853637854033562
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_single_minus_f_all,balanced_accuracy,-0.0039671355822602505
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_all,macro_f1,-0.02670436325041306
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_all,roc_auc,-0.02726080373398032
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_all,pr_auc,-0.010241520755155081
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_all,recall,0.00020070245860503988
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_all,fpr,0.025467804850471953
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_all,balanced_accuracy,-0.012633551195933457
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_single,macro_f1,-0.01795773160424008
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_single,roc_auc,-0.014986821277943707
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_single,pr_auc,-0.0055257121629696815
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_single,recall,-0.0004014049172101908
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_single,fpr,0.016931426310136333
phiusiil,iscx_url2016_binary,r09,lr,unfiltered,f_stable_minus_f_single,balanced_accuracy,-0.008666415613673206
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_single_minus_f_all,macro_f1,1.656427021262674e-05
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_single_minus_f_all,roc_auc,0.038059000320704195
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_single_minus_f_all,pr_auc,0.011962412425507246
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_single_minus_f_all,recall,0.00011678150181015923
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_single_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_single_minus_f_all,balanced_accuracy,5.8390750905079614e-05
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_all,macro_f1,2.7755575615628914e-17
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_all,roc_auc,0.029372524318494464
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_all,pr_auc,0.009038407465606246
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_all,recall,0.0
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_all,fpr,0.0
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_all,balanced_accuracy,0.0
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_single,macro_f1,-1.6564270212598986e-05
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_single,roc_auc,-0.008686476002209731
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_single,pr_auc,-0.002924004959901
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_single,recall,-0.00011678150181015923
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_single,fpr,0.0
phiusiil,iscx_url2016_binary,r09,rf,primary_domain_filtered,f_stable_minus_f_single,balanced_accuracy,-5.8390750905079614e-05
phiusiil,iscx_url2016_binary,r09,rf,unfiltered,f_single_minus_f_all,macro_f1,2.9656602634847706e-05
